id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
9591,@user414,male,politician,left,moderate_left,"Pablo Iglesias dice que el [POLITICAL_PARTY] ayuda a los fondos buitres, Podemos filtra contra Errejón y el portavoz de Podemos Madrid dice que atracaba bancos por culpa de Franco. No doy crédito. Voy a tratar de volver a leer todo esto en @user 🐢 🐢"
15669,@user16,female,politician,left,left,Histerectomies massives a persones migrants detingudes. . “Pensé que esto era como un campo de concentración experimental”. 2020.
639,@user322,female,politician,left,moderate_left,"MUCHAS MANERAS DE LUCHAR POR LA IGUALDAD. Hoy, la Dirección de Igualdad de @user, tb hemos corrido los km para decir que “ las mujeres queremos correr sin miedo”. Hay diversas maneras de trabajar por la Igualdad y ésta tb es, conquistar los espacios públicos. Todo suma."
10298,@user375,male,politician,right,moderate_right,Todos los españoles viven hoy con incertidumbre por la crisis del #COVID19. Por eso proponemos echarle una mano a nuestros afiliados suspendiendo temporalmente la cuota de los más afectados sin que pierdan ningún derecho. . ¡Hoy y siempre [#POLITICAL_PARTY]!
40831,@user137,female,politician,left,moderate_left,"Las instituciones y la ciudadanía de este país hemos participado en el Homenaje de Estado a todas las víctimas #COVID__19, presidido por SM el Rey. Mi más profundo respeto hacia todas ellas, sus familiares y allegados. Siempre estarán en nuestra memoria"
48266,@user284,male,politician,left,left,Joaquín Navarro ha fallecido. Comunista y sindicalista de las @user me confesó en dos ocasiones las veces q deseó que lo hubieran encontrado a él - era a quien buscaban - y con ello evitar q asesinaran a los demás camaradas en el despacho de Atocha. Hasta siempre querido Joaquín.
39139,@user367,female,politician,left,moderate_left,"@user @user @user @user @user @user La circunscripción electoral es la provincia, el agradecimiento por mi elección es para los cacereños y cacereñas. Cuestión aparte es la representatividad, que no tengo ninguna duda la ejerceré para todos los españoles y españolas."
32766,@user335,female,politician,right,moderate_right,"En Soria,con la portavoz del @user @user, y @user @user @user @user, diputados del Pacto de Toledo, reunidos para analizar la reforma de las pensiones del [POLITICAL_PARTY], que supondrá recortes en las pensiones…@user @user @user"
4945,@user250,male,politician,left,moderate_left,"Un país mejor. En eso lleva trabajando @user desde que llegó a La Moncloa. No llevamos ni media legislatura y ya hemos avanzado en el reconocimiento de varios nuevos derechos y libertades, incluso con una pandemia de por medio. Tremendo orgullo de militar en el @user"
7335,@user333,female,politician,left,left,"Claro, a nuestra costa no tienen ningún problema ni con la cesta de la compra, ni con el recibo de La Luz, ni para pagar lo libros del colegio. Y grita la derechona !Viva el rey! #FelizLunes"
13951,@user1,male,politician,left,moderate_left,"📲Mayor grado de confianza de Internet por edades se establece en los más jóvenes (16 a 24 años) en un 77,9 %, que confían mucho o bastante. . 👉🏻Con ese grado de confianza denota su creciente uso compulsivo. 📒 Informe “Sociedad Digital en España 2019” de @user"
34228,@user217,male,politician,left,moderate_left,Hoy durante la Comisión Ejecutiva Federal previa a la votación de investidura. España puede contar con el @user para fortalecer y unir a la sociedad. #SíAPedro
24245,@user40,female,journalist,left,left,"@user Yo no lo leí así, Ariana. Es una familia burguesa, el marido contrata a alguien para que la cuide, podría haberle pagado una residencia. El fin viene de comprobar que esa persona sólo se agarra a 'la vida' en cuanto que los órganos aún le funcionan, pero nada más."
38645,@user206,female,journalist,left,moderate_left,"A partir de las 15:30 en La Sexta, intentaremos explicar el nuevo estado de alarma y hablaremos con el psiquiatra Luis Rojas Marcos, que ha escrito un libro sobre los beneficios del optimismo... Buena falta nos va a hacer a todos."
32823,@user192,female,politician,right,moderate_right,"Si tuviéramos que evaluar la comparecencia de @user en el @user sería un suspenso, de esos de no haber abierto los libros en todo el verano. Peor que incertidumbre, nos confirma la dejadez en la toma de decisiones de este ministerio. #amiquemeregistren #whashinghands"
49318,@user347,male,politician,left,left,"El 84,2% de los hospitales españoles utilizaba la TEC: un 54,9% la aplicaba en el propio centro al disponer de los medios y el 29,3% la indicaba, aunque derivaba a otro centro para su aplicación al carecer de ellos. Solo el 15,8% no utiliza la TEC: ni la aplicaba ni la indicaba."
14379,@user217,male,politician,left,moderate_left,"✅El Gobierno solicitará extender estado de alarma hasta 9 de mayo. ✅ El Gobierno propone aliviar el confinamiento de los niños y niñas a partir 27 de abril. ✅ A partir de mayo, “comenzará la desescalada de forma progresiva” #EsteVirusLoParamosJuntos"
27229,@user407,male,politician,right,moderate_right,"🎥Abrimos la margen izquierda de ‘Murcia Río’. El nuevo trazado ha sido señalizado con los carteles ‘Ven a la Feria por el río’, que informan sobre tiempo de trayecto estimado entre el Malecón y La Fica en transporte sostenible: a pie (15min), en bici (5min) y barco solar (17min)"
45341,@user293,male,politician,right,moderate_right,"Muy fan de la señora con su vino y su máscara en la terraza 🍷😷. . Hay que ser muy prudentes, pero también hay que recuperar la libertad. El Covid_19 ha venido a quedarse un tiempo, hay que adaptarse al cambio, no que el cambio y el miedo nos quiten nuestra forma de vida."
46467,@user69,female,politician,left,left,"Lo que nos hace grande como país es, como siempre, la altura de los vecinos/as cuando las cosas se ponen difíciles. Viva la sanidad pública que nos cuida y a la que tenemos la obligación de cuidar, la solidaridad y el apoyo colectivo cuando más falta hace. 💪🌈 #TodoVaASalirBien"
10001,@user455,female,politician,left,moderate_left,"Alfonso Aya, Fiscal contra los delitos de odio alerta que el inmigrante musulmán, los gitanos, los homosexuales y las personas sin hogar son, los colectivos más vulnerables a los delitos de odio, difundidos por redes de ideología neonazi. Son una amenaza."
18044,@user318,female,journalist,right,moderate_right,"La entrevista de Iglesias en prime time no sé si es un chiste pero, sí lo es, no tiene ninguna gracia: “El [POLITICAL_PARTY] hace apología del terrorismo cuando defiende la figura de Rodríguez Galindo”. No como ellos, los “demócratas”, cuando defienden a etarras como Otegi. Le aprieta el moño."
30975,@user251,female,politician,left,moderate_left,"Hoy hace 81 años que el régimen franquista asesinó a las 13 rosas. Me emociono cada vez que escucho (y veo) este video de @user ❤️. En pie, por la memoria de las 13 rosas! No consentiremos que mancillen su historia, su honor y su memoria!"
37139,@user447,male,journalist,right,moderate_right,"Bueno, hoy toca tarde de Johan Sebastian Bach...con un twist. Vamos con la Bourrée de la Suite en mi menor para laúd:."
32504,@user70,male,politician,right,moderate_right,"@user 🔴 El Ministro de Justicia extrañándose de la decisión de una juez? # ¿y eso es respeto de las decisiones judiciales? Con declaraciones como esta, ¿ se combate, se previene y se refuerza la imparcialidad y la independencia de los jueces que tanto pide?"
39605,@user202,male,politician,right,moderate_right,"@user @user Se te va a quedar corto el programa porque cuando te pongas a analizar la falta de ejemplaridad de Pedro Sánchez, Pablo Iglesias, Irene Montero junto con todas las ministras que acudieron a la manifestación del 8M, a Ábalos y su cobra a Lastra etc etc etc te va a faltar tiempo..."
35603,@user165,female,politician,left,moderate_left,"Muy coherente. Se confina la ciudadanía, se sacrifican, pero ellos se saltan el confinamiento. Muy españoles y mucho españoles. Vaya tropa! @user El [POLITICAL_PARTY] pone fin al acuerdo de limitar la presencia de diputados en el Congreso y la mitad irá al próximo pleno"
23166,@user42,male,politician,right,moderate_right,"Mi más sentido pésame para los familiares de los cuatro malagueños fallecidos en el accidente de Tanzania, dos de ellos enfermeras de la UCI del @user, María Belén y María Victoria, a cuyos compañeros también quiero trasladarles el pesar y el afecto de la ciudad FTP"
37953,@user277,male,politician,left,left,"Hoy, hace 150 años, ondea la bandera roja, símbolo de la Republica Universal, en el ayuntamiento de Paris. Se ha constituido la Comuna, el primer gobierno obrero de la historia. No dejen de seguir a esta cuenta que repasa cada uno de los 72 días que conmocionaron a Europa ✊👇"
46446,@user217,male,politician,left,moderate_left,"El @user presenta la moción de censura para defender nuestra Constitución, porque los derechos, libertades y la exigencia d ejemplaridad y de ética pública de todos y cada uno de los cargos que ejercemos la representación, también se recogen en nuestro ordenamiento constitucional"
23336,@user57,male,politician,right,moderate_right,"Llevamos meses pidiendo al Sr. Sánchez la aplicación de los bonos turísticos, la reducción del IVA y la extensión de los ERTE. Lo hemos repetido mil veces, pero no nos cansamos: en el #turismo hay que creer. Es una demanda del sector y el Gobierno debe rectificar. @user"
34031,@user344,male,politician,left,left,"Pero que nadie se olvide, este camino lo emprendió el [POLITICAL_PARTY]. Un [POLITICAL_PARTY] que hoy mismo ha votado a favor del cierre de la Institución en el Pleno de la Diputación de Cádiz. Hasta siete colegios se cerraron en la ciudad mientras ellos gobernaban en la Junta (cierro hilo)"
46447,@user51,male,politician,left,moderate_left,"(Hilo) Ejercicio de agudeza visual para los agoreros del [POLITICAL_PARTY] de Nuñez ¿cual es la región de España con menor incidencia COVID durante el verano y la que está por debajo de la media desde hace un año? ¿Tanto les cuesta ayudar o apoyar al bien general de CLM, reconocer el trabajo?"
17414,@user39,female,politician,left,moderate_left,#Brexit ¡buenas noticias! han concluido las negociaciones entre la UE y el Reino Unido. Gracias @user @user 🙏 ahora lo estudiaremos y nos pronunciaremos en los próximos días. . No hay acuerdo entre la 🇪🇸 y 🇬🇧 en lo relativo a #Gibraltar. Seguimos conversando
45700,@user178,male,journalist,right,right,"No es ciencia, pero vale la pena leerlo. Este es el estudio que une las buenas o malas actuaciones fuera de casa de James Harden, estrella de Houston Rockets, dependiendo de si en la ciudad en cuestión hay buenos o malos clubes de strip-tease..."
47404,@user20,male,journalist,left,left,Abortar es legal en España pero para miles de mujeres sigue siendo un derecho muy difícil de ejercer. Muchas se sienten expulsadas por el sistema público de salud porque en su comunidad no pueden interrumpir su embarazo en ningún hospital público. #SalvadosAborto
34664,@user126,male,journalist,left,left,Ir a llevar a tus hijos al cole y encontrarte a dos jugadores del Rayo por la calle. Una señal de que empieza un buen verano.
4351,@user52,male,politician,right,right,Me encanta Toledo. No dejéis de venir ⚔🇪🇦. #LoNuestroPrimero
47,@user87,male,journalist,left,moderate_left,"Pretemporada terminada 😊. . En tres días, comenzamos. Dice Dupont que estire un poco más 🤔. GRACIAS por la entrevista David @user"
16063,@user47,male,politician,right,moderate_right,📈 2021 empieza con dramáticos datos de empleo:. 👉 3.964.353 parados. 👉 220.000 empleos destruidos. 👉7.000 empresas y 14.668 autónomos han tenido que cerrar su negocio en enero. 👉739.000 trabajadores continúan en ERTE. 🥀 [#POLITICAL_PARTY]
